EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-12-1,65,52,39,61,52,22,93,71,48,30.03,29.75,29.53,10,5,0,39,17,49,1.09,8,Fog-Rain,178
2010-12-2,42,37,32,22,20,18,61,51,41,30.17,30.12,30.02,10,10,10,20,11,25,0.00,3,,290
2010-12-3,42,38,33,22,18,15,61,49,37,30.12,30.06,29.99,10,10,10,16,10,21,0.00,6,,319
2010-12-4,40,36,31,23,20,17,69,55,40,30.01,29.90,29.77,10,10,10,20,11,25,0.00,5,,300
2010-12-5,37,34,30,19,15,12,58,48,38,29.78,29.76,29.75,10,10,10,26,16,33,0.00,6,,306
2010-12-6,37,34,31,18,15,13,58,48,38,29.75,29.64,29.57,10,10,10,30,20,39,T,6,Snow,270
2010-12-7,36,33,29,16,14,12,53,46,38,29.84,29.69,29.59,10,10,10,26,18,36,T,6,,277
2010-12-8,35,30,24,12,10,7,55,44,32,30.16,30.00,29.86,10,10,10,23,14,30,0.00,2,,275
2010-12-9,34,28,21,14,10,7,68,50,32,30.42,30.30,30.17,10,10,10,20,9,25,0.00,1,,297
2010-12-10,36,30,23,24,17,9,64,53,42,30.43,30.36,30.27,10,10,9,12,3,15,T,7,Snow,137
2010-12-11,45,36,26,37,26,22,92,67,41,30.30,30.23,30.04,10,8,6,10,3,13,0.02,7,Rain,79
2010-12-12,60,51,41,54,46,37,93,85,77,30.03,29.60,29.20,10,7,3,20,11,40,0.95,8,Rain,125
2010-12-13,45,34,22,38,19,2,76,57,38,29.48,29.31,29.20,10,10,10,28,17,37,0.02,7,Snow,299
2010-12-14,27,23,19,11,3,-2,50,43,36,29.79,29.65,29.49,10,10,10,31,18,41,T,7,Snow,298
2010-12-15,31,27,23,11,7,5,59,46,32,29.90,29.84,29.78,10,10,10,26,17,33,0.00,4,,280
2010-12-16,27,24,20,20,15,8,81,66,50,29.94,29.85,29.80,10,8,1,20,8,24,0.01,6,Snow,240
2010-12-17,35,27,19,18,16,13,84,64,44,30.14,30.00,29.84,10,9,6,16,10,22,0.00,2,,279
2010-12-18,36,29,21,18,16,13,74,59,44,30.19,30.13,30.07,10,9,7,12,5,16,0.00,4,,279
2010-12-19,37,31,25,18,16,14,68,56,44,30.07,30.01,29.94,10,9,8,15,8,22,0.00,4,,338
2010-12-20,38,32,25,17,15,14,63,53,43,29.98,29.95,29.92,10,10,10,24,15,31,0.00,3,,323
2010-12-21,41,36,30,17,15,13,53,45,37,29.97,29.93,29.89,10,10,10,25,13,31,0.00,1,,320
2010-12-22,41,35,28,21,18,15,69,55,40,29.95,29.88,29.80,10,10,10,23,12,30,0.00,5,,323
2010-12-23,39,35,31,16,15,13,49,43,37,30.05,29.95,29.90,10,10,10,33,21,46,0.00,7,,327
2010-12-24,40,35,29,18,16,14,58,49,40,30.14,30.09,30.05,10,10,10,24,13,30,0.00,4,,329
2010-12-25,33,30,26,22,18,15,69,61,53,30.09,30.03,29.97,10,10,10,9,5,13,T,8,,293
2010-12-26,31,27,22,25,20,15,88,73,58,29.96,29.65,29.37,10,4,0,30,15,37,1.05,8,Snow,356
2010-12-27,31,26,21,18,12,6,84,60,36,29.81,29.48,29.34,10,6,0,41,25,52,0.08,6,Snow,315
2010-12-28,39,33,26,17,13,10,63,48,32,29.99,29.93,29.82,10,10,10,26,15,36,0.00,2,,271
2010-12-29,40,32,24,22,19,16,81,63,44,30.17,30.07,29.99,10,10,7,13,8,20,0.00,3,,269
2010-12-30,43,32,20,25,23,18,96,71,45,30.30,30.23,30.17,10,8,5,8,2,12,0.00,5,,192
2010-12-31,44,36,27,28,25,21,78,64,49,30.24,30.21,30.17,10,9,7,10,4,14,0.00,4,,228
