EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-2-1,35,29,22,9,6,2,54,40,25,30.18,30.11,30.01,10,10,10,23,15,30,0.00,2,,267
2010-2-2,31,28,24,16,11,8,57,48,39,30.28,30.21,30.14,10,10,10,16,7,21,0.00,5,,232
2010-2-3,33,29,25,25,21,17,92,73,54,30.12,30.05,29.96,10,6,2,15,6,53,0.02,7,Snow,324
2010-2-4,34,30,25,17,5,-7,68,43,18,30.27,30.19,30.05,10,10,10,24,13,32,0.00,0,,307
2010-2-5,35,29,22,13,8,-2,55,44,32,30.26,30.17,30.06,10,10,10,18,10,23,0.00,4,,299
2010-2-6,25,22,18,13,7,0,73,53,32,30.04,29.86,29.71,10,9,2,23,14,28,T,7,Snow,10
2010-2-7,34,24,14,9,6,1,59,46,32,29.77,29.71,29.65,10,10,10,25,17,32,0.00,1,,310
2010-2-8,33,28,22,11,10,9,62,49,35,29.88,29.77,29.73,10,10,10,26,16,35,0.00,3,,295
2010-2-9,41,32,23,18,13,9,59,48,37,29.97,29.90,29.81,10,10,10,21,10,30,0.00,2,,294
2010-2-10,36,33,29,32,27,18,89,70,51,29.77,29.34,29.18,10,5,1,37,15,45,0.20,8,Rain-Snow,30
2010-2-11,40,35,29,22,18,12,63,52,40,29.60,29.43,29.23,10,10,10,23,16,32,0.00,5,,329
2010-2-12,39,32,25,14,6,1,53,38,22,29.72,29.68,29.62,10,10,10,20,13,25,0.00,1,,300
2010-2-13,38,31,23,15,10,3,47,42,37,29.65,29.45,29.30,10,10,10,21,12,28,0.00,5,,298
2010-2-14,41,34,27,19,16,13,57,49,40,29.53,29.40,29.31,10,10,10,26,17,36,0.00,5,,283
2010-2-15,40,35,30,22,19,18,69,55,40,29.73,29.64,29.54,10,10,10,25,13,33,0.00,6,,271
2010-2-16,34,32,30,32,30,24,100,82,63,29.68,29.42,29.26,10,3,0,29,12,35,0.65,8,Fog-Rain-Snow,26
2010-2-17,37,33,28,31,23,21,85,72,59,29.47,29.41,29.35,10,10,4,23,13,30,T,6,Snow,284
2010-2-18,46,40,33,27,25,22,69,56,42,29.47,29.38,29.34,10,10,10,30,16,38,0.00,4,,284
2010-2-19,43,37,31,25,22,20,61,52,43,29.74,29.55,29.45,10,9,2,29,18,40,T,4,Snow,290
2010-2-20,50,42,34,28,25,21,64,52,39,29.82,29.78,29.73,10,10,10,24,14,31,0.00,3,,292
2010-2-21,42,37,32,23,19,17,64,51,38,29.85,29.81,29.75,10,10,10,24,14,31,T,2,,299
2010-2-22,46,38,30,31,25,19,76,61,45,29.99,29.92,29.84,10,10,10,20,10,28,0.00,2,,342
2010-2-23,40,37,33,35,33,30,92,84,76,30.00,29.98,29.93,10,10,9,22,14,28,T,8,Rain,91
2010-2-24,42,39,36,41,38,34,100,93,85,29.92,29.82,29.70,8,2,0,26,17,30,1.12,8,Fog-Rain,84
2010-2-25,45,41,37,45,40,37,100,96,92,29.69,29.44,28.72,3,1,0,47,17,60,1.28,8,Fog-Rain,82
2010-2-26,44,39,34,43,34,28,92,83,73,29.42,29.25,28.86,10,9,2,33,18,41,0.03,7,Rain-Snow,128
2010-2-27,40,36,31,34,31,28,96,80,64,29.67,29.53,29.39,10,7,1,17,8,21,0.04,7,Rain-Snow,178
2010-2-28,38,34,29,31,28,26,92,78,64,29.68,29.59,29.42,10,8,4,26,9,33,T,7,Snow,323
