EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2008-11-1,61,51,40,44,35,26,77,62,46,30.32,30.19,30.10,10,10,9,16,7,20,0.00,5,,347
2008-11-2,44,39,34,26,20,14,69,49,28,30.62,30.52,30.34,10,10,10,17,9,22,0.00,1,,32
2008-11-3,52,42,32,45,36,23,86,73,59,30.61,30.49,30.40,10,10,9,15,6,18,0.00,5,,207
2008-11-4,66,56,45,49,46,42,93,73,52,30.40,30.35,30.30,10,8,4,10,6,16,0.00,4,,220
2008-11-5,59,54,49,52,49,46,86,82,77,30.30,30.22,30.12,10,10,9,15,5,20,0.04,7,Rain,79
2008-11-6,58,56,54,54,53,52,100,90,80,30.10,30.02,29.95,10,4,0,22,15,29,0.80,8,Rain,30
2008-11-7,59,57,54,55,53,52,100,90,80,29.94,29.87,29.80,10,4,0,10,4,14,0.01,8,Fog-Rain,77
2008-11-8,62,58,53,56,54,52,100,89,78,29.80,29.72,29.58,10,5,0,15,6,21,0.06,8,Fog-Rain,165
2008-11-9,59,54,48,55,42,32,93,67,41,29.86,29.67,29.54,10,9,4,21,10,28,0.01,5,Rain,258
2008-11-10,53,47,40,36,30,22,70,55,39,30.09,29.93,29.85,10,10,10,20,12,31,0.00,4,,264
2008-11-11,50,44,37,28,25,23,59,49,39,30.31,30.18,30.09,10,10,10,22,12,29,0.00,4,,288
2008-11-12,48,44,39,27,25,24,59,49,39,30.40,30.36,30.31,10,10,9,12,5,18,0.00,5,,323
2008-11-13,50,44,38,47,37,26,86,68,49,30.37,30.23,30.08,10,10,9,17,5,21,0.05,8,Rain,111
2008-11-14,59,54,49,57,53,46,100,93,86,30.06,29.95,29.88,10,2,0,10,4,13,0.06,8,Fog-Rain,99
2008-11-15,70,63,55,65,58,54,100,91,81,29.87,29.68,29.42,10,5,0,40,14,51,0.47,8,Fog-Rain,160
2008-11-16,66,54,42,63,44,24,93,69,45,29.78,29.43,29.26,10,9,2,32,19,43,0.37,6,Rain,236
2008-11-17,48,42,36,27,23,20,64,49,34,30.01,29.94,29.81,10,10,6,18,11,26,0.00,2,,274
2008-11-18,40,34,27,23,18,11,64,51,37,30.05,30.01,29.97,10,10,10,22,12,29,0.00,2,,345
2008-11-19,33,28,23,12,8,5,60,46,32,30.04,29.97,29.89,10,10,10,21,14,28,0.00,1,,327
2008-11-20,35,29,22,11,9,6,55,44,32,29.87,29.80,29.72,10,10,10,22,12,26,0.00,3,,294
2008-11-21,35,29,23,13,9,5,55,44,32,30.10,30.00,29.87,10,10,10,24,12,36,0.00,2,,305
2008-11-22,29,26,22,10,6,1,62,47,31,30.22,30.13,30.08,10,10,10,28,17,39,0.00,3,,300
2008-11-23,33,28,22,11,5,-1,52,39,25,30.36,30.29,30.21,10,10,10,23,14,30,0.00,3,,272
2008-11-24,44,36,28,38,21,11,82,58,33,30.39,30.30,30.10,10,10,10,21,10,25,0.00,7,,176
2008-11-25,51,45,39,50,45,32,100,87,73,30.05,29.78,29.62,10,5,2,32,17,39,1.77,7,Rain,148
2008-11-26,45,39,33,32,30,28,89,71,53,29.96,29.89,29.72,10,10,10,21,9,29,0.00,2,,211
2008-11-27,45,40,34,29,27,23,75,60,45,29.98,29.95,29.92,10,10,9,15,8,22,0.00,5,,240
2008-11-28,46,39,32,39,31,25,76,67,58,29.94,29.78,29.66,10,10,5,14,8,18,0.04,5,Rain,233
2008-11-29,45,40,34,26,25,22,69,55,40,29.97,29.88,29.80,10,10,10,16,10,22,0.00,2,,272
2008-11-30,45,37,29,43,32,21,93,77,61,29.99,29.86,29.58,10,7,2,24,9,29,0.89,6,Rain,60
